Station Code,Monitoring Location,State,Type,full_address,Latitude,Longitude,Avg_Temp,Avg_Humidity,Avg_Wind,Weather_Main,Region_Cluster,Temperature (°C) Min,Temperature (°C) Max,Dissolved Oxygen(mg/L) Min,Dissolved Oxygen(mg/L) Max,pH Min,pH Max,Conductivity(µmho/cm) Min,Conductivity(µmho/cm) Max,BOD(mg/L) Min,BOD(mg/L) Max,Nitrate N(mg/L) Min,Nitrate N(mg/L) Max,Fecal Coliform(MPN/100ml) Min,Fecal Coliform(MPN/100ml) Max,Total Coliform(MPN/100ml) Min,Total Coliform(MPN/100ml) Max,Fecal Streptococci(MPN/100ml) Min,Fecal Streptococci(MPN/100ml) Max,WQI_Min,WQI_Max,WQI_Average
3899.0,River Gangua At Vadimula,Odisha,,"River Gangua At Vadimula, Odisha, India",20.2375561,84.2700179,23.39,93.0,1.4,Clouds,1,20.0,32.0,0.9,4.5,6.8,7.9,195.0,502.0,5.0,3.3000373692077725,0.32,6.02,95.31980715146645,636.0863579474343,395.1527835914609,1565.5568332596197,5.957692307692308,280.0,61.136945590812005,48.36045301464339,54.7486993027277
3903.0,River Kushabhadra At Bhingarpur,Odisha,,"River Kushabhadra At Bhingarpur, Odisha, India",20.266262,85.93168779999999,28.16,89.0,1.54,Clouds,1,19.0,32.0,5.1,9.1,7.1,7.6,180.0,267.0,1.2,1.7,0.32,0.78,330.0,636.0863579474343,1700.0,1565.5568332596197,5.957692307692308,91.9023746701847,25.21748914604205,26.17129332309013,25.69439123456609
3904.0,River Kushabhadra At Nimapara,Odisha,,"River Kushabhadra At Nimapara, Odisha, India",20.0536724,86.0070547,28.19,81.0,2.62,Clouds,1,22.0,32.0,4.9,8.8,6.8,7.8,131.0,282.0,1.1,1.6,0.32,4.97,130.0,3300.0,490.0,11000.0,5.957692307692308,91.9023746701847,22.898705094699157,27.94263170605144,25.4206684003753
3905.0,River Kushabhadra At Gop,Odisha,,"River Kushabhadra At Gop, Odisha, India",19.9847447,86.0164625,27.7,81.0,2.82,Clouds,1,22.0,34.5,4.3,8.4,6.9,7.8,164.0,348.0,1.2,1.7,0.32,1.47,95.31980715146645,636.0863579474343,395.1527835914609,1565.5568332596197,5.957692307692308,91.9023746701847,25.2167101659964,28.437374911478624,26.827042538737512
3906.0,River Mangala At Puri U/S Malatipatpur,Odisha,,"River Mangala At Puri U/S Malatipatpur, Odisha, India",19.8219169,85.8381468,27.98,82.0,3.68,Clouds,1,20.0,32.0,4.8,9.1,6.9,8.2,138.0,360.0,1.1,2.1,0.32,0.64,78.0,1700.0,330.0,2800.0,5.957692307692308,91.9023746701847,23.617688881663316,33.25885579531142,28.438272338487366
3907.0,River Mangala At Puri D/S Golasahi,Odisha,,"River Mangala At Puri D/S Golasahi, Odisha, India",19.8219169,85.8381468,27.98,82.0,3.68,Clouds,1,23.0,34.0,4.4,7.567400135409613,7.1,8.5,166.0,662.4912944738834,1.7,3.6,0.33,5.17,130.0,2200.0,490.0,4900.0,2.0,24.0,30.34742392014704,50.02265523086887,40.18503957550796
3908.0,River Bhargavi At Chandanpur,Odisha,,"River Bhargavi At Chandanpur, Odisha, India",20.07466393164035,85.8793162144702,28.2,89.0,1.54,Clouds,1,20.5,32.0,4.6,9.2,6.9,8.3,148.0,280.0,1.2,2.6,0.32,0.74,45.0,2200.0,230.0,4900.0,5.957692307692308,91.9023746701847,24.7386334453513,37.95596096209433,31.347297203722817
3909.0,River Kansari At Banapur Road Near Purushottampur,Odisha,,"River Kansari At Banapur Road Near Purushottampur, Odisha, India",19.7873558,85.2209427,28.55,78.0,1.63,Clouds,1,19.0,34.0,5.5,8.2,6.6,7.8,178.0,355.0,1.1,2.2,0.32,1.54,490.0,2300.0,1400.0,4900.0,5.957692307692308,91.9023746701847,20.921375281254544,33.36375667263852,27.142565976946535
3910.0,River Badasankha Nadi Near Langaleswar,Odisha,,"River Badasankha Nadi Near Langaleswar, Odisha, India",19.8160054,85.8340719,27.98,83.0,3.92,Clouds,1,20.0,34.5,5.0,10.2,6.8,8.1,410.0,662.4912944738834,1.4,2.4,0.32,1.5,210.0,2400.0,700.0,4900.0,5.957692307692308,91.9023746701847,25.236451449814382,33.69431611516797,29.465383782491177
3911.0,River Ratnachira Naadi At Kumaradihi,Odisha,,"River Ratnachira Naadi At Kumaradihi, Odisha, India",19.95894658507281,85.7678439859444,27.86,81.0,2.83,Clouds,1,18.5,33.0,5.1,7.3,6.9,7.7,176.0,957.0,1.2,1.9,0.32,1.04,230.0,2300.0,1100.0,4900.0,2.0,33.0,24.024846848927577,31.6852479072167,27.855047378072136
3912.0,River Nuna Nadi At Bijipur,Odisha,,"River Nuna Nadi At Bijipur, Odisha, India",20.2376373,85.750312,28.08,89.0,1.54,Clouds,1,20.0,34.0,4.8,10.8,6.9,7.7,145.0,323.0,1.1,1.8,0.32,2.87,330.0,636.0863579474343,1700.0,1565.5568332596197,7.0,94.0,23.696367878262777,25.028988036827137,24.362677957544957
3913.0,River Kusumi Nadi Near Tangi (Laxmidhara Pur),Odisha,,"River Kusumi Nadi Near Tangi (Laxmidhara Pur), Odisha, India",20.8421213,86.3511415,28.81,74.0,4.19,Clouds,1,19.0,32.0,5.3,7.7,6.6,7.9,150.0,276.0,1.2,2.4,0.32,2.19,2.0,2300.0,2.0,4900.0,2.0,49.0,21.903741761281957,36.384400428631615,29.144071094956786
3914.0,River Sabulia Nadi Near Rambha (At Jagannathpatna),Odisha,,"River Sabulia Nadi Near Rambha (At Jagannathpatna), Odisha, India",19.5118041,85.08899810000001,28.23,80.0,1.23,Clouds,1,21.0,35.0,5.2,7.9,7.2,7.9,428.0,1208.0,1.1,1.9,0.32,1.72,95.31980715146645,2400.0,2200.0,4900.0,5.0,46.0,24.75331949171662,31.97559894343125,28.364459217573938
2408.0,"River Tel (Over Road Bridge State Highway -41, Manamunda)",Odisha,,"River Tel (Over Road Bridge State Highway -41, Manamunda), Odisha, India",20.8222514,83.9106335,27.12,82.0,2.68,Clouds,1,23.0,30.0,6.7,10.1,7.6,8.4,109.0,246.0,1.1,1.7,0.32,7.29,45.0,1100.0,130.0,3500.0,5.957692307692308,91.9023746701847,24.74136142362811,29.655112515797896,27.198236969713
1085.0,River Dhamra At Dhamra,Odisha,,"River Dhamra At Dhamra, Odisha, India",20.7966219,86.9063704,29.06,75.0,4.38,Clouds,1,20.0,30.0,6.0,9.6,6.6,8.1,410.0,662.4912944738834,1.1,1.9,0.32,0.88,45.0,1300.0,330.0,4700.0,5.957692307692308,91.9023746701847,20.015288570447343,30.15792705047819,25.086607810462766
3168.0,River Hasdeo Down Stream Of Hasdeo River Near Village Urga Korba,Chhattisgarh,,"River Hasdeo Down Stream Of Hasdeo River Near Village Urga Korba, Chhattisgarh, India",22.2752477,82.7266217,26.48,80.0,0.64,Clouds,7,24.7,26.3,7.0,8.0,7.2,7.7,158.0,1722.0,1.0,2.4,0.69,1.16,14.0,40.0,49.0,170.0,5.957692307692308,91.9023746701847,21.137719459191292,34.03956818999486,27.588643824593078
3889.0,River Ong At Dharuakhamma,Odisha,,"River Ong At Dharuakhamma, Odisha, India",20.2375561,84.2700179,23.39,93.0,1.4,Clouds,1,24.0,30.0,5.6,10.1,7.8,8.5,190.0,340.0,1.1,1.6,0.32,0.81,33.0,790.0,94.0,2400.0,5.957692307692308,91.9023746701847,27.595473945232275,29.081234528714898,28.338354236973586
4993.0,Hukitola,Odisha,,"Hukitola, Odisha, India",20.4050434,86.7887194,29.18,80.0,4.89,Clouds,1,27.0,30.0,4.7,6.5,8.0,8.3,257.53576807228916,662.4912944738834,1.0,1.0,0.0,0.0,2.0,2.0,395.1527835914609,1565.5568332596197,5.957692307692308,91.9023746701847,29.302247381390323,28.271471679840232,28.786859530615278
5532.0,River Gobari At Jambo,Odisha,,"River Gobari At Jambo, Odisha, India",20.46377992448526,86.53965674317395,28.15,77.0,3.15,Clouds,1,25.0,32.5,4.1,7.6,7.1,7.8,300.0,662.4912944738834,1.2,1.4,0.32,1.27,78.0,2300.0,330.0,4900.0,5.957692307692308,91.9023746701847,26.681100102856963,27.69882285441729,27.189961478637127
5533.0,River Hansua At Barunei,Odisha,,"River Hansua At Barunei, Odisha, India",20.20862454163361,86.25379947202198,27.57,79.0,2.67,Clouds,1,25.2,32.2,5.1,7.7,7.3,8.4,176.0,662.4912944738834,1.2,1.4,0.32,1.72,45.0,1300.0,330.0,3500.0,5.957692307692308,91.9023746701847,26.290291812280348,30.744540441409708,28.517416126845028
5534.0,River Patsala At Gupti,Odisha,,"River Patsala At Gupti, Odisha, India",20.6449927,86.8546573,28.79,77.0,4.39,Clouds,1,25.0,33.4,4.9,7.1,6.8,7.9,295.0,662.4912944738834,1.2,2.2,0.32,2.9,45.0,1300.0,330.0,3500.0,5.957692307692308,91.9023746701847,23.695615773006747,35.390355939285364,29.542985856146053
5535.0,"River Dhamra, Kalibhanjadia",Odisha,,"River Dhamra, Kalibhanjadia, Odisha, India",20.7966219,86.9063704,29.06,75.0,4.38,Clouds,1,25.2,32.0,4.5,7.6,7.1,8.0,257.53576807228916,662.4912944738834,1.2,1.9,0.32,1.51,20.0,1300.0,130.0,3500.0,5.957692307692308,91.9023746701847,26.04641694122788,32.68135824523397,29.363887593230928
5536.0,River Bhitarakanika At Dangamala,Odisha,,"River Bhitarakanika At Dangamala, Odisha, India",20.7534161,86.85792579999999,28.96,75.0,4.24,Clouds,1,25.0,33.1,4.8,6.2,6.9,8.1,365.0,662.4912944738834,1.1,2.5,0.32,1.9082062950322338,130.0,3300.0,330.0,7900.0,5.957692307692308,91.9023746701847,23.633087104558204,40.97634506396367,32.30471608426094
1081.0,River Baitarni At Joda,Odisha,,"River Baitarni At Joda, Odisha, India",22.0189402,85.4218557,24.2,88.0,2.15,Clouds,1,19.0,31.0,6.2,7.5,6.8,8.0,80.0,164.0,1.1,1.8,0.32,1.58,110.0,1300.0,490.0,4000.0,5.957692307692308,91.9023746701847,20.887805761839353,32.01707225599535,26.452439008917352
1082.0,River Baitarni At Anandpur,Odisha,,"River Baitarni At Anandpur, Odisha, India",21.2134926,86.1231927,28.9,72.0,1.54,Clouds,1,21.0,29.0,6.2,9.6,6.8,8.0,103.0,178.0,1.1,1.9,0.32,0.65,130.0,790.0,490.0,2400.0,5.957692307692308,91.9023746701847,20.893728155260465,29.411060123475664,25.152394139368063
1083.0,River Baitarni At Jajpur,Odisha,,"River Baitarni At Jajpur, Odisha, India",21.1688947,86.0981886,29.06,71.0,2.2,Clouds,1,21.0,23.0,6.2,8.5,7.1,8.2,110.0,328.0,1.1,2.6,0.32,3.35,130.0,4900.0,330.0,1565.5568332596197,5.957692307692308,91.9023746701847,22.63513478176066,39.34000263165744,30.987568706709048
3935.0,River Baitarni At Naigarh,Odisha,,"River Baitarni At Naigarh, Odisha, India",21.43062604033694,86.1091554934696,26.66,79.0,0.78,Clouds,1,19.0,29.0,6.0,7.3,6.8,8.1,73.0,153.0,1.1,1.5,0.32,1.08,45.0,700.0,330.0,2200.0,5.957692307692308,91.9023746701847,21.176542182429937,30.237212178453714,25.706877180441825
3936.0,River Baitarni At Unchabali,Odisha,,"River Baitarni At Unchabali, Odisha, India",21.8685225,85.4401364,24.85,87.0,2.14,Clouds,1,19.0,30.0,6.4,7.4,6.7,8.1,70.0,151.0,1.1,1.4,0.32,1.42,110.0,790.0,330.0,2200.0,5.957692307692308,91.9023746701847,19.998247173691496,29.299509026273785,24.64887809998264
3938.0,River Baitarni At Tribindha,Odisha,,"River Baitarni At Tribindha, Odisha, India",21.8127274,85.80509870000002,27.04,78.0,1.47,Clouds,1,20.0,32.0,6.2,7.3,6.8,8.0,112.0,168.0,1.1,1.8,0.32,1.49,78.0,1300.0,330.0,4900.0,5.957692307692308,91.9023746701847,20.87785614089189,32.324905105150435,26.601380623021164
3937.0,River Baitarni At Champua,Odisha,,"River Baitarni At Champua, Odisha, India",22.0649923,85.6666046,26.3,82.0,2.57,Clouds,1,20.0,29.3,6.3,7.0,6.7,8.1,93.0,140.0,1.1,1.7,0.32,1.51,2.0,1700.0,330.0,2400.0,5.957692307692308,91.9023746701847,20.12049524455894,32.6574402916725,26.38896776811572
1084.0,River Baitarni At Chandbali U/S,Odisha,,"River Baitarni At Chandbali U/S, Odisha, India",20.7640485,86.72169480000001,28.81,74.0,3.95,Clouds,1,20.0,32.0,4.8,9.2,6.6,7.8,140.0,662.4912944738834,1.1,2.0,0.32,1.38,170.0,2200.0,490.0,4900.0,5.957692307692308,91.9023746701847,21.903525264900225,30.140896191023646,26.022210727961934
10018.0,River Baitarni At Chandbali D/S,Odisha,,"River Baitarni At Chandbali D/S, Odisha, India",20.7640485,86.72169480000001,28.81,74.0,3.95,Clouds,1,20.0,32.0,4.4,9.2,6.5,8.3,150.0,662.4912944738834,1.3,2.1,0.32,1.9,170.0,4900.0,490.0,1565.5568332596197,5.957692307692308,91.9023746701847,23.584923723916685,34.675244184236334,29.13008395407651
3940.0,River Salandi At Bhadrak U/S,Odisha,,"River Salandi At Bhadrak U/S, Odisha, India",21.0692621,86.4900992,29.53,71.0,4.16,Clouds,1,20.0,30.0,4.8,9.2,6.7,8.4,105.0,322.0,1.1,1.6,0.32,2.24,130.0,636.0863579474343,790.0,1565.5568332596197,5.957692307692308,91.9023746701847,22.47319564306247,29.89289879061622,26.183047216839345
3941.0,River Salandi At Bhadrak D/S,Odisha,,"River Salandi At Bhadrak D/S, Odisha, India",21.0692621,86.4900992,29.53,71.0,4.16,Clouds,1,20.0,30.0,4.4,9.6,6.6,8.2,98.0,380.0,1.2,1.9,0.32,1.69,330.0,636.0863579474343,1700.0,1565.5568332596197,5.957692307692308,91.9023746701847,23.39395808347564,30.562286231486354,26.978122157480996
2421.0,"River Kusei Before Joining With Baitarani At Anandpur, Deogaon",Odisha,,"River Kusei Before Joining With Baitarani At Anandpur, Deogaon, Odisha, India",21.1624944,86.046587,28.82,72.0,1.81,Clouds,1,20.0,29.0,6.8,8.5,6.7,8.5,144.0,322.0,1.1,2.0,0.32,1.42,130.0,3300.0,330.0,11000.0,5.957692307692308,91.9023746701847,19.38725358574686,35.630144057811506,27.508698821779184
5535.0,"River Dhamra, Kalibhanjadia",Odisha,,"River Dhamra, Kalibhanjadia, Odisha, India",20.7966219,86.9063704,29.06,75.0,4.38,Clouds,1,25.2,32.0,4.5,7.6,7.1,8.0,257.53576807228916,662.4912944738834,1.2,1.9,0.32,1.51,20.0,1300.0,130.0,3500.0,5.957692307692308,91.9023746701847,26.04641694122788,32.68135824523397,29.363887593230928
1037.0,River Brahmani At U/S Panposh,Odisha,,"River Brahmani At U/S Panposh, Odisha, India",22.3219755,84.79420909999999,26.79,82.0,1.93,Clouds,1,22.0,31.0,5.0,8.8,6.9,8.2,114.0,218.0,1.1,1.7,0.32,3.24,140.0,2300.0,490.0,4900.0,5.957692307692308,91.9023746701847,23.32806410205957,30.710265288387653,27.019164695223612
1038.0,River Brahmani At D/S Panposh At Deogan,Odisha,,"River Brahmani At D/S Panposh At Deogan, Odisha, India",22.2375766,84.80334020000001,26.76,82.0,1.98,Clouds,1,21.0,31.0,2.4,7.0,6.6,7.8,188.0,625.0,3.2,5.7,0.72,1.9082062950322338,95.31980715146645,636.0863579474343,395.1527835914609,1565.5568332596197,22.0,350.0,42.870896689562215,63.51478645785674,53.19284157370947
1302.0,River Brahmani At Rourkela D/S At Jalda,Odisha,,"River Brahmani At Rourkela D/S At Jalda, Odisha, India",22.1868395,84.8435737,26.66,83.0,1.84,Clouds,1,23.0,32.0,2.8,7.8,6.7,7.8,141.0,368.0,3.4,5.3,0.75,1.9082062950322338,33.0,636.0863579474343,395.1527835914609,1565.5568332596197,17.0,130.0,44.46235941655825,58.99073592784123,51.72654767219974
2414.0,River Brahmani At Rourkela Fd/S At Biritola,Odisha,,"River Brahmani At Rourkela Fd/S At Biritola, Odisha, India",22.260423,84.8535844,26.82,82.0,1.85,Clouds,1,17.0,34.0,5.4,8.1,6.6,8.1,110.0,263.0,1.5,2.8,0.32,6.84,13.0,2300.0,130.0,4900.0,2.0,14.0,24.220813040964078,40.3889512525088,32.30488214673644
1039.0,River Brahmani At Bonaigarh,Odisha,,"River Brahmani At Bonaigarh, Odisha, India",21.820617,84.951573,27.01,82.0,0.88,Clouds,1,16.0,34.0,6.1,10.5,6.7,8.1,112.0,246.0,1.1,2.1,0.34,6.28,13.0,636.0863579474343,130.0,1565.5568332596197,5.957692307692308,91.9023746701847,20.432349471962933,30.40650889799561,25.419429184979272
1040.0,River Brahmani At Rengali,Odisha,,"River Brahmani At Rengali, Odisha, India",21.2713405,85.0173224,28.01,74.0,1.04,Clouds,1,22.0,29.0,6.0,9.8,7.1,8.5,114.0,185.0,1.1,2.0,0.32,0.7,17.0,490.0,45.0,2400.0,5.957692307692308,91.9023746701847,22.909287308551754,32.74128280245764,27.825285055504697
1041.0,River Brahmani At Samal,Odisha,,"River Brahmani At Samal, Odisha, India",20.2375561,84.2700179,23.39,93.0,1.4,Clouds,1,23.0,30.0,6.2,10.2,7.1,8.4,116.0,158.0,1.1,1.9,0.32,0.75,130.0,1700.0,490.0,4900.0,5.957692307692308,91.9023746701847,22.635608573234347,31.088721066237266,26.862164819735806
2415.0,"River Brahmani At Talcher Fu/S (Intake Well Of Mcl, Talcher)",Odisha,,"River Brahmani At Talcher Fu/S (Intake Well Of Mcl, Talcher), Odisha, India",20.9501027,85.216816,27.94,73.0,1.29,Clouds,1,23.0,30.0,6.4,9.8,7.1,8.3,113.0,176.0,1.2,1.5,0.32,0.58,45.0,790.0,330.0,2400.0,5.957692307692308,91.9023746701847,23.12406126085906,27.551704924597008,25.337883092728035
2416.0,River Brahmani At Talcher Fd/S,Odisha,,"River Brahmani At Talcher Fd/S, Odisha, India",20.9217847,85.5954962,27.87,76.0,0.66,Clouds,1,23.0,28.0,5.6,9.2,6.9,8.1,126.0,233.0,1.3,1.7,0.32,0.59,78.0,330.0,290.0,1300.0,5.957692307692308,91.9023746701847,24.028847754705392,28.82182778307869,26.425337768892042
1042.0,River Brahmani At Kamalanga (Talcher D/S),Odisha,,"River Brahmani At Kamalanga (Talcher D/S), Odisha, India",20.8678436,85.2774207,28.07,73.0,1.1,Clouds,1,22.0,28.0,6.2,8.6,7.1,8.1,143.0,224.0,1.2,2.1,0.32,1.28,330.0,1700.0,940.0,3500.0,5.957692307692308,91.9023746701847,23.51871968778621,33.474843913536496,28.496781800661353
2417.0,"River Brahamni At Dhenkanal D/S, Dhenkanal Town",Odisha,,"River Brahamni At Dhenkanal D/S, Dhenkanal Town, Odisha, India",20.6504753,85.5981223,27.24,80.0,1.27,Clouds,1,23.0,29.0,6.8,9.0,6.9,7.5,134.0,227.0,1.4,1.8,0.32,1.62,330.0,2400.0,1700.0,4900.0,5.957692307692308,91.9023746701847,23.079451896897027,27.130362330481166,25.104907113689094
1303.0,River Brahmani At Talcher U/S,Odisha,,"River Brahmani At Talcher U/S, Odisha, India",20.9217847,85.5954962,27.87,76.0,0.66,Clouds,1,22.0,28.0,6.8,9.0,7.1,8.2,136.0,187.0,1.1,2.4,0.32,0.67,130.0,1300.0,490.0,2800.0,5.957692307692308,91.9023746701847,21.71023460118572,35.76339758721606,28.73681609420089
1043.0,River Brahmani At Bhuban,Odisha,,"River Brahmani At Bhuban, Odisha, India",20.8793162,85.83582589999999,27.93,77.0,1.52,Clouds,1,24.0,29.0,6.0,9.0,6.5,7.6,133.0,386.0,1.1,1.6,0.32,2.82,78.0,2300.0,490.0,4600.0,5.957692307692308,91.9023746701847,19.444907505074575,26.079249107608856,22.762078306341714
2418.0,River Brahmani At Kabatabandha (Before Impact Of Industrial Activity In Kalinganagar Area),Odisha,,"River Brahmani At Kabatabandha (Before Impact Of Industrial Activity In Kalinganagar Area), Odisha, India",20.8733543,86.0236364,28.4,75.0,2.76,Clouds,1,21.0,23.0,6.0,8.9,6.6,8.1,110.0,325.0,1.1,1.6,0.32,1.33,78.0,1700.0,330.0,3300.0,5.957692307692308,91.9023746701847,20.025060519592177,28.90061937826912,24.46283994893065
10019.0,River Brahmani At Dharamshala U/S,Odisha,,"River Brahmani At Dharamshala U/S, Odisha, India",20.7678945,86.15286290000002,28.15,76.0,2.98,Clouds,1,21.0,24.0,6.2,8.6,6.9,8.2,135.0,178.0,1.3,1.6,0.32,1.66,130.0,636.0863579474343,790.0,1565.5568332596197,5.957692307692308,91.9023746701847,23.120352603906934,29.635815519915305,26.378084061911117
1044.0,River Brahmani At Dharmashala U/S,Odisha,,"River Brahmani At Dharmashala U/S, Odisha, India",20.7678945,86.15286290000002,28.15,76.0,2.98,Clouds,1,21.0,24.0,6.4,8.7,6.5,8.4,131.0,186.0,1.1,1.9,0.32,1.2,110.0,2200.0,490.0,9400.0,5.957692307692308,91.9023746701847,18.837467353182596,33.579992309920534,26.208729831551565
1045.0,River Brahmani At Pattamundai,Odisha,,"River Brahmani At Pattamundai, Odisha, India",20.5854927,86.5661006,28.38,76.0,3.4,Clouds,1,24.1,33.5,5.8,8.6,7.3,8.2,165.0,233.0,1.1,1.4,0.32,0.88,330.0,1700.0,1300.0,4000.0,5.957692307692308,91.9023746701847,24.475400670129353,28.28444563150369,26.379923150816524
3916.0,River Brahmani At Rourkela Fd/S At Attaghat,Odisha,,"River Brahmani At Rourkela Fd/S At Attaghat, Odisha, India",22.260423,84.8535844,26.82,82.0,1.85,Clouds,1,23.0,32.0,3.2,9.0,6.5,8.5,140.0,345.0,1.8,4.8,0.52,7.32,78.0,2300.0,330.0,7900.0,2.0,23.0,29.528039672724326,57.80092177731156,43.66448072501794
3917.0,River Brahmani At Mandapal,Odisha,,"River Brahmani At Mandapal, Odisha, India",20.7447605,85.6267848,27.54,79.0,1.14,Clouds,1,23.0,29.0,6.4,8.6,6.5,7.6,124.0,187.0,1.1,1.9,0.32,0.7,95.31980715146645,636.0863579474343,395.1527835914609,1565.5568332596197,14.0,79.0,18.832839398040026,28.58462294471284,23.708731171376435
3918.0,River Brahmani At Dhenkanal U/S,Odisha,,"River Brahmani At Dhenkanal U/S, Odisha, India",20.6504753,85.5981223,27.24,80.0,1.27,Clouds,1,24.0,29.0,6.4,9.4,6.8,7.5,126.0,220.0,1.1,1.6,0.32,0.88,110.0,1400.0,490.0,3500.0,5.957692307692308,91.9023746701847,20.579347771156478,24.541018810803187,22.560183290979833
2419.0,River Kharasrota At Khanditara (D/S Of Industrial Activities At Kalinga Nagar),Odisha,,"River Kharasrota At Khanditara (D/S Of Industrial Activities At Kalinga Nagar), Odisha, India",20.7700979,86.33133819999999,28.45,75.0,3.68,Clouds,1,20.0,23.0,6.2,8.6,6.9,8.2,125.0,162.0,1.1,1.6,0.32,1.2,45.0,2300.0,330.0,4900.0,5.957692307692308,91.9023746701847,21.448710997738353,30.12159034972443,25.78515067373139
2420.0,River Kharasrota At Aul,Odisha,,"River Kharasrota At Aul, Odisha, India",20.7700979,86.33133819999999,28.45,75.0,3.68,Clouds,1,23.6,33.1,5.5,8.6,7.3,8.4,140.0,371.0,1.1,1.5,0.32,0.6,220.0,2300.0,700.0,4900.0,5.957692307692308,91.9023746701847,24.90373777431122,30.438354529437465,27.671046151874343
3922.0,River Kharasrota At Binjharpur,Odisha,,"River Kharasrota At Binjharpur, Odisha, India",20.7700979,86.33133819999999,28.45,75.0,3.68,Clouds,1,21.0,23.0,6.3,8.9,6.8,8.5,108.0,236.0,1.1,1.9,0.32,4.34,110.0,2300.0,790.0,5600.0,5.957692307692308,91.9023746701847,20.734465125511086,33.985312614848525,27.359888870179805
3921.0,River Kisindajhor At Kharagprasad,Odisha,,"River Kisindajhor At Kharagprasad, Odisha, India",20.8092359,85.3084516,27.99,74.0,1.07,Clouds,1,23.0,28.0,3.8,7.8,6.9,7.9,302.0,710.0,1.1,1.9,0.32,3.13,230.0,2300.0,790.0,4900.0,5.957692307692308,91.9023746701847,25.206351175564997,32.151762729221254,28.679056952393125
3931.0,River Bangurusingada Jhor,Odisha,,"River Bangurusingada Jhor, Odisha, India",20.2375561,84.2700179,23.39,93.0,1.4,Clouds,1,22.0,29.0,4.6,9.6,7.5,7.9,260.0,455.0,1.1,1.8,0.32,1.0,110.0,1700.0,490.0,4900.0,17.0,17.0,27.419857329241424,28.297545862528654,27.858701595885037
1034.0,"River Sankh At Bolba, Jharkand",Jharkhand,,"River Sankh At Bolba, Jharkand, Jharkhand, India",22.7881105,84.3896854,24.13,88.0,1.68,Clouds,1,9.0,23.0,7.8,8.2,7.2,7.3,257.53576807228916,662.4912944738834,1.1,2.4,0.0,0.0,95.31980715146645,636.0863579474343,395.1527835914609,1565.5568332596197,5.957692307692308,91.9023746701847,20.726322550293066,31.546841128353062,26.136581839323064
2412.0,River Sankha U/S ( D/S Of Mandira Dam),Odisha,,"River Sankha U/S ( D/S Of Mandira Dam), Odisha, India",22.283701,84.77606999999999,26.69,82.0,1.95,Clouds,1,23.0,30.0,5.4,8.4,6.7,7.9,100.0,198.0,1.1,1.5,0.32,0.57,78.0,1300.0,490.0,4900.0,5.957692307692308,91.9023746701847,21.531535089105788,27.546462079585876,24.538998584345833
1035.0,"River Karo At Lohojimi U/S, Jharkand",Jharkhand,,"River Karo At Lohojimi U/S, Jharkand, Jharkhand, India",22.95877366307461,84.99731387601985,25.68,84.0,2.08,Clouds,1,10.0,26.0,7.7,7.9,6.6,7.5,257.53576807228916,662.4912944738834,1.1,2.6,0.0,0.0,95.31980715146645,636.0863579474343,395.1527835914609,1565.5568332596197,5.957692307692308,91.9023746701847,17.39679070968673,34.81589101000196,26.106340859844344
3915.0,River Karo At Badbil,Odisha,,"River Karo At Badbil, Odisha, India",22.1001179,85.3702091,24.66,90.0,2.09,Clouds,1,20.0,31.0,6.2,8.1,6.7,8.2,115.0,178.0,1.1,1.6,0.32,0.81,78.0,1300.0,330.0,3900.0,5.957692307692308,91.9023746701847,20.297229334900596,30.579396844873934,25.438313089887266
3924.0,River Badajhor (At Dhenkanal),Odisha,,"River Badajhor (At Dhenkanal), Odisha, India",20.6504753,85.5981223,27.24,80.0,1.27,Clouds,1,22.0,28.0,6.0,10.4,7.1,8.1,185.0,386.0,1.1,1.9,0.32,0.97,230.0,4900.0,1300.0,1565.5568332596197,5.957692307692308,91.9023746701847,22.976077100358335,29.98413441931921,26.48010575983877
3933.0,River Damasala At Dayanabil,Odisha,,"River Damasala At Dayanabil, Odisha, India",20.7693868,86.1526689,28.15,76.0,2.98,Clouds,1,21.0,23.0,6.0,8.4,6.8,8.0,83.0,205.0,1.1,2.0,0.32,1.05,130.0,2200.0,330.0,3500.0,5.957692307692308,91.9023746701847,21.20171235446966,32.51977195559625,26.860742155032952
