Station Code,Monitoring Location,State,Temperature (°C) Min,Temperature (°C) Max,Dissolved Oxygen(mg/L) Min,Dissolved Oxygen(mg/L) Max,pH Min,pH Max,Conductivity(µmho/cm) Min,Conductivity(µmho/cm) Max,BOD(mg/L) Min,BOD(mg/L) Max,Nitrate N(mg/L) Min,Nitrate N(mg/L) Max,Fecal Coliform(MPN/100ml) Min,Fecal Coliform(MPN/100ml) Max,Total Coliform(MPN/100ml) Min,Total Coliform(MPN/100ml) Max,Fecal Streptococci(MPN/100ml) Min,Fecal Streptococci(MPN/100ml) Max,Type,full_address,Latitude,Longitude,Avg_Temp,Avg_Humidity,Avg_Wind,Weather_Main
5584.0,"River Cauvery D/S Of At Bethri Bridge , Murnad",Karnataka,16.0,20.0,6.6,7.7,7.5,8.0,50.0,85.0,1.0,2.5,0.3,0.68,24.0,33.0,220.0,430.0,,,,"River Cauvery D/S Of At Bethri Bridge , Murnad, Karnataka, India",12.2800085,75.7549612,19.81,97.0,1.38,Clouds
5585.0,"River Cauvery D/S Of At Nellu Dikeri Bridge, Siddapura",Karnataka,18.0,21.0,6.8,7.6,6.8,8.0,58.0,105.0,1.0,2.0,0.3,0.64,22.0,32.0,210.0,280.0,,,,"River Cauvery D/S Of At Nellu Dikeri Bridge, Siddapura, Karnataka, India",15.2880962,74.7633318,22.56,96.0,2.0,Clouds
5586.0,"River Cauvery D/S Of At Dubare, Hanging Bridge (Theppa Da Kindi)",Karnataka,17.0,22.0,6.8,7.5,7.3,7.8,50.0,92.0,1.0,2.0,0.3,0.68,27.0,47.0,240.0,350.0,,,,"River Cauvery D/S Of At Dubare, Hanging Bridge (Theppa Da Kindi), Karnataka, India",11.74068945721324,77.70107678508116,23.15,89.0,1.85,Clouds
5590.0,"River Cauvery At Ganjam Water Supply Intake Point Near Gosai Ghat, Srirangapatna",Karnataka,22.0,28.0,6.0,6.9,7.5,8.3,146.0,445.0,2.0,3.0,0.96,2.5,92.0,170.0,1100.0,1500.0,,,,"River Cauvery At Ganjam Water Supply Intake Point Near Gosai Ghat, Srirangapatna, Karnataka, India",12.4029714,76.7111386,23.89,89.0,4.18,Clouds
5580.0,"River Cauvery Atganjam Water Supply Intake Point Near Gosai Ghat, Srirangapatna,Maydya",Karnataka,22.0,27.0,6.0,7.0,7.8,8.4,147.0,447.0,1.0,3.5,1.1,2.8,92.0,210.0,940.0,1700.0,,,,"River Cauvery Atganjam Water Supply Intake Point Near Gosai Ghat, Srirangapatna,Maydya, Karnataka, India",12.4197786,76.67354379999999,23.56,89.0,4.36,Clouds
5579.0,"River Cauvery At Karighatta Nimishamba Temple Road Bridge Srirangapatna,Maydya",Karnataka,23.0,27.0,5.4,6.7,7.7,8.4,253.0,541.0,2.0,4.2,1.9,4.1,140.0,330.0,1300.0,2400.0,,,,"River Cauvery At Karighatta Nimishamba Temple Road Bridge Srirangapatna,Maydya, Karnataka, India",12.414829,76.7037,23.81,89.0,4.28,Clouds
5581.0,"River Cauvery At Mahadevpura Road Bridge,Maydya",Karnataka,23.0,26.0,5.2,6.5,7.8,8.4,272.0,516.0,3.0,4.5,1.3,3.8,120.0,390.0,1500.0,2800.0,,,,"River Cauvery At Mahadevpura Road Bridge,Maydya, Karnataka, India",12.3680904,76.755837,23.81,88.0,4.01,Clouds
1323.0,River Cauvery Atparamathy Velore Tamilnadu,Tamil Nadu,26.0,33.0,5.7,6.5,6.9,8.5,434.0,966.0,1.0,2.7,0.32,1.03,7.0,22.0,17.0,47.0,,,,"River Cauvery Atparamathy Velore Tamilnadu, Tamil Nadu, India",12.9235541,79.1330768,29.44,65.0,0.4,Clouds
3015.0,"River Cauvery At Pugalur, Karur, Tamilnadu",Tamil Nadu,26.0,35.0,5.6,7.3,7.6,8.3,531.0,1085.0,1.0,2.8,0.32,0.75,2.0,21.0,8.0,47.0,,,,"River Cauvery At Pugalur, Karur, Tamilnadu, Tamil Nadu, India",10.9865727,77.9053182,26.17,86.0,2.27,Clouds
1205.0,"River Bhavani At Bhavani, Tamilnadu",Tamil Nadu,28.7,37.0,5.3,6.7,7.6,8.5,342.0,968.0,1.0,2.4,0.32,3.92,7.0,24.0,12.0,39.0,,,,"River Bhavani At Bhavani, Tamilnadu, Tamil Nadu, India",11.4470564,77.6839768,24.08,89.0,3.22,Clouds
1201.0,"River Bhavani At Badtharakaliamman Koil, Tamilnadu",Tamil Nadu,19.0,30.0,5.6,6.6,6.9,8.0,93.0,409.0,1.0,2.7,0.32,0.74,7.0,140.0,14.0,320.0,,,,"River Bhavani At Badtharakaliamman Koil, Tamilnadu, Tamil Nadu, India",11.4752741362414,77.40095493670782,23.97,83.0,1.51,Clouds
1204.0,"River Bhavani At Sirumugai, Tamilnadu",Tamil Nadu,20.0,30.0,5.6,6.9,7.0,8.4,128.0,391.0,1.0,2.4,0.32,1.25,8.0,68.0,14.0,200.0,,,,"River Bhavani At Sirumugai, Tamilnadu, Tamil Nadu, India",11.3216408,77.0089371,25.71,83.0,1.82,Clouds
1321.0,"River Bhavani At Bhavani Sagar, Tamilnadu",Tamil Nadu,26.0,34.0,5.2,6.5,7.2,8.6,184.0,579.0,1.0,2.9,0.32,1.47,11.0,17.0,20.0,40.0,,,,"River Bhavani At Bhavani Sagar, Tamilnadu, Tamil Nadu, India",11.4791517,77.1341351,26.1,81.0,1.8,Clouds
3019.0,"River Bhavani At D/S Of Bhavanisagar, Sathyamangalam, Erode, Tamilnadu",Tamil Nadu,27.0,34.0,5.8,6.9,7.3,8.1,159.0,436.0,1.0,2.7,0.32,2.95,9.0,68.0,14.0,170.0,,,,"River Bhavani At D/S Of Bhavanisagar, Sathyamangalam, Erode, Tamilnadu, Tamil Nadu, India",11.4791517,77.1341351,26.1,81.0,1.8,Clouds
3020.0,"River Bhavani At U/S Of Kalingarayan Canal (B5), Erode, Tamilnadu",Tamil Nadu,29.0,37.0,5.2,6.7,7.7,8.6,336.0,955.0,1.0,3.0,0.32,2.63,8.0,21.0,20.0,48.0,,,,"River Bhavani At U/S Of Kalingarayan Canal (B5), Erode, Tamilnadu, Tamil Nadu, India",11.4752741362414,77.40095493670782,23.97,83.0,1.51,Clouds
3021.0,"River Bhavani At D/S Of Kalingarayan Canal (B10), Erode, Tamilnadu",Tamil Nadu,28.0,37.0,5.7,6.7,7.8,8.8,341.0,947.0,1.0,2.7,0.32,0.89,11.0,22.0,21.0,49.0,,,,"River Bhavani At D/S Of Kalingarayan Canal (B10), Erode, Tamilnadu, Tamil Nadu, India",11.4752741362414,77.40095493670782,23.97,83.0,1.51,Clouds
1893.0,"River Yagachi Near Pumping Station, Hassan City",Karnataka,23.0,28.0,5.0,7.1,7.4,8.3,220.0,590.0,2.0,3.0,0.2,0.87,110.0,470.0,920.0,3500.0,11,17,,"River Yagachi Near Pumping Station, Hassan City, Karnataka, India",13.0302763,76.1031837,20.83,93.0,4.37,Clouds
1199.0,River Hemavathi At D/S Of Holenarasipura Town At Ramadev Weir,Karnataka,22.0,27.0,6.4,7.7,7.4,8.2,120.0,280.0,2.0,2.2,0.3,0.63,70.0,120.0,540.0,1100.0,,,,"River Hemavathi At D/S Of Holenarasipura Town At Ramadev Weir, Karnataka, India",12.784906,76.24356689999999,21.68,91.0,4.8,Clouds
1166.0,"River Shimsha At D/S Of Bridge, Halagur",Karnataka,21.0,27.0,5.3,6.5,7.8,8.6,568.0,737.0,2.5,4.5,1.2,4.8,140.0,390.0,1500.0,4300.0,,,,"River Shimsha At D/S Of Bridge, Halagur, Karnataka, India",12.4766066,77.133416,25.93,87.0,2.63,Clouds
1200.0,"River Shimsha At D/S Of Highway Bridge, Yediyur",Karnataka,23.0,31.0,2.1,6.3,6.7,7.4,194.0,578.0,4.0,18.0,0.6,7.0,40.0,17000.0,350.0,160000.0,11,920,,"River Shimsha At D/S Of Highway Bridge, Yediyur, Karnataka, India",12.4766066,77.133416,25.93,87.0,2.63,Clouds
3567.0,River Shimsha D/S Near Madduar Town,Karnataka,23.0,30.0,4.6,6.4,7.8,8.6,622.0,740.0,2.5,5.0,2.3,3.5,150.0,400.0,1500.0,3500.0,,,,"River Shimsha D/S Near Madduar Town, Karnataka, India",12.4766066,77.133416,25.93,87.0,2.63,Clouds
3022.0,"River Thirumanimuthar At Salem, D/S Of Sago & Textile Dying Industries, Tamilnadu",Tamil Nadu,25.0,32.0,0.3,5.2,7.0,7.9,1075.0,2250.0,2.1,27.0,0.32,1.36,7.0,21000.0,14.0,47000.0,,,,"River Thirumanimuthar At Salem, D/S Of Sago & Textile Dying Industries, Tamilnadu, Tamil Nadu, India",11.67806547593573,78.19059175406547,25.25,83.0,2.02,Clouds
3023.0,"River Vasista At Thulukannur At Salem, D/S Of Sago Indusries Effluent, Tamilnadu",Tamil Nadu,26.0,31.0,0.3,6.0,6.9,8.0,878.0,2350.0,2.7,120.0,0.32,4.43,9.0,390000.0,20.0,470000.0,,,,"River Vasista At Thulukannur At Salem, D/S Of Sago Indusries Effluent, Tamilnadu, Tamil Nadu, India",11.6116362,78.5683032,28.01,71.0,2.05,Clouds
1319.0,River Amravati At 1Km D/S From Eff.Dis. Pt. At Madhuthukkulam,Tamil Nadu,22.0,32.0,5.2,7.5,7.0,8.1,84.0,395.0,1.0,2.4,0.32,0.82,2.0,17.0,11.0,39.0,,,,"River Amravati At 1Km D/S From Eff.Dis. Pt. At Madhuthukkulam, Tamil Nadu, India",10.66749259219954,77.70978049933308,25.04,81.0,3.39,Rain
4812.0,River Located On The Southern Bank Of Amaravathi And Downstream Side Of Karur Dyeing Cluster,Tamil Nadu,3.0,31.0,5.2,6.7,7.3,8.2,2612.0,3550.0,1.0,3.0,0.32,2.69,2.0,17.0,2.0,49.0,,,,"River Located On The Southern Bank Of Amaravathi And Downstream Side Of Karur Dyeing Cluster, Tamil Nadu, India",10.9322558,78.0912767,26.47,84.0,3.02,Clouds
4813.0,River Located Adjacent To Karu Msw Dump Site And On The Northern Bank Of Amaravathi And Downstream Side Of Karu Dyeing Cluster,Tamil Nadu,25.0,34.0,5.5,6.8,7.1,7.9,1769.0,2850.0,1.0,2.8,0.32,3.52,4.0,40.0,17.0,540.0,,,,"River Located Adjacent To Karu Msw Dump Site And On The Northern Bank Of Amaravathi And Downstream Side Of Karu Dyeing Cluster, Tamil Nadu, India",33.9199287,77.7380549,18.11,60.0,2.06,Clouds
1165.0,River Arkavathi At D/S Of Kanakapura Town,Karnataka,25.0,35.0,3.2,7.0,6.7,7.9,499.0,1520.0,4.0,18.0,1.9,5.8,40.0,15000.0,540.0,160000.0,70,2400,,"River Arkavathi At D/S Of Kanakapura Town, Karnataka, India",12.3509852,77.4465323,26.67,85.0,1.8,Clouds
2778.0,River Arkavathi At Tippagondanahalli Reservoir,Karnataka,25.0,31.0,1.8,6.1,6.6,8.1,664.0,2082.0,4.0,21.0,2.0,16.0,31.0,84000.0,140.0,920000.0,23,1600,,"River Arkavathi At Tippagondanahalli Reservoir, Karnataka, India",12.9742475,77.3475174,23.29,83.0,3.56,Clouds
2779.0,River Arkavathi At Hesaraghatta Reservoir,Karnataka,24.0,27.0,0.3,6.1,6.0,7.1,280.0,976.0,4.0,72.0,0.9,3.74,14.0,4900.0,170.0,35000.0,,,,"River Arkavathi At Hesaraghatta Reservoir, Karnataka, India",13.15,77.49,23.36,81.0,3.63,Clouds
4108.0,River Akravathi Before Confluence At Sangam,Karnataka,25.0,36.0,3.1,6.3,6.7,8.2,396.0,1418.0,4.0,20.0,1.7,5.0,21.0,11000.0,110.0,160000.0,,,,"River Akravathi Before Confluence At Sangam, Karnataka, India",12.3509852,77.4465323,26.67,85.0,1.8,Clouds
41.0,River Kabini At Cause Way Sattur,Karnataka,20.0,29.0,5.1,6.9,7.7,8.3,197.0,555.0,2.0,4.0,0.32,3.2,110.0,220.0,1100.0,1700.0,,,,"River Kabini At Cause Way Sattur, Karnataka, India",11.99293091826567,76.37999237775038,21.69,95.0,3.14,Clouds
1197.0,River Kabini At Saragur Village D/S,Karnataka,22.0,30.0,5.6,6.8,7.4,8.4,152.0,360.0,2.0,4.0,0.3,2.1,93.0,320.0,1100.0,1700.0,,,,"River Kabini At Saragur Village D/S, Karnataka, India",12.0071037,76.3897733,21.63,95.0,3.35,Clouds
1207.0,"River Kabani At Muthankara, Wayanad",Kerala,24.0,32.0,6.1,7.7,6.5,7.3,65.0,169.0,1.0,1.2,0.3,0.3,8.0,130.0,22.0,150.0,2,58,,"River Kabani At Muthankara, Wayanad, Kerala, India",11.6993716,76.077316,20.57,98.0,1.51,Clouds
1445.0,River Kabini At Water Intake Of Kiadb At Nanjangud,Karnataka,19.0,29.0,6.3,7.3,7.8,8.4,159.0,358.0,1.0,3.0,0.32,2.3,65.0,120.0,700.0,1200.0,,,,"River Kabini At Water Intake Of Kiadb At Nanjangud, Karnataka, India",12.1159697,76.678249,23.23,89.0,3.79,Clouds
2775.0,"River Kabini At Bathing Ghat, Nanjanagud",Karnataka,19.0,30.0,5.0,6.6,7.6,8.6,259.0,555.0,3.0,4.5,0.3,4.2,150.0,390.0,1500.0,2400.0,,,,"River Kabini At Bathing Ghat, Nanjanagud, Karnataka, India",12.1159697,76.678249,23.23,89.0,3.79,Clouds
3575.0,River Kabini U/S Intake Point To Nanjanagud & Gundlupet At Debur,Karnataka,19.0,30.0,5.8,7.2,7.7,8.4,174.0,460.0,1.0,3.5,0.3,2.9,93.0,320.0,1100.0,2300.0,,,,"River Kabini U/S Intake Point To Nanjanagud & Gundlupet At Debur, Karnataka, India",12.1159697,76.678249,23.23,89.0,3.79,Clouds
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3577.0,River Kabini At Water Supply Intake Point To T. Narasipura,Karnataka,21.0,29.0,4.4,6.5,7.9,8.5,258.0,564.0,2.5,6.0,0.56,4.8,130.0,340.0,1500.0,2400.0,,,,"River Kabini At Water Supply Intake Point To T. Narasipura, Karnataka, India",12.2110225,76.9038011,24.16,87.0,3.35,Clouds
1196.0,River Lakshmantirtha At D/S Of Hunsur Town,Karnataka,22.0,31.0,2.5,6.2,7.3,8.4,319.0,859.0,3.0,8.0,1.5,5.4,140.0,680.0,2100.0,4100.0,,,,"River Lakshmantirtha At D/S Of Hunsur Town, Karnataka, India",12.3011147,76.2952526,21.37,93.0,4.09,Clouds
2772.0,River Lakshmantirtha At D/S Of Kattemalavadi,Karnataka,22.0,31.0,3.0,6.4,7.2,8.5,318.0,767.0,3.0,8.0,1.4,5.6,140.0,480.0,2100.0,4300.0,,,,"River Lakshmantirtha At D/S Of Kattemalavadi, Karnataka, India",11.9977631274605,76.01742986338702,20.11,98.0,1.59,Clouds
3572.0,River Lakshmantirtha At Water Supply Intake Point To Hunsur Town,Karnataka,22.0,31.0,4.4,6.4,7.6,8.5,290.0,660.0,3.0,6.0,1.2,3.9,120.0,410.0,2100.0,3500.0,,,,"River Lakshmantirtha At Water Supply Intake Point To Hunsur Town, Karnataka, India",11.9977631274605,76.01742986338702,20.11,98.0,1.59,Clouds
3024.0,"River Sarabanga At Edapadi At Salem, D/S Of Textile Dyeing Industries Effluent, Tamilnadu",Tamil Nadu,23.0,30.0,0.3,5.9,6.8,8.2,1413.0,3710.0,1.8,36.0,0.32,1.53,14.0,26000.0,26.0,220000.0,,,,"River Sarabanga At Edapadi At Salem, D/S Of Textile Dyeing Industries Effluent, Tamilnadu, Tamil Nadu, India",11.4744725,77.86914709999999,23.19,86.0,3.81,Clouds
10034.0,River Adyar At Ekkattuthangal,Tamil Nadu,27.0,31.0,0.3,3.6,6.8,7.8,490.0,2120.0,4.2,25.0,1.22,32.0,18.0,470.0,310.0,1400.0,,,,"River Adyar At Ekkattuthangal, Tamil Nadu, India",13.02248,80.203187,29.83,86.0,3.6,Mist
10035.0,River Adyar At Jaferkhanpet,Tamil Nadu,27.0,31.0,0.3,2.9,6.7,7.5,476.0,2040.0,5.3,25.0,1.06,31.0,18.0,330.0,360.0,1400.0,,,,"River Adyar At Jaferkhanpet, Tamil Nadu, India",13.029936,80.2048005,29.87,86.0,3.6,Mist
10036.0,River Adyar At Maraimalai Bridge,Tamil Nadu,27.0,32.0,0.3,3.9,6.9,7.4,398.0,1986.0,4.5,20.0,0.32,16.02,40.0,270.0,200.0,1400.0,,,,"River Adyar At Maraimalai Bridge, Tamil Nadu, India",12.97437922446434,80.13714326898102,29.61,87.0,3.6,Mist
10038.0,River Adyar At Kotturpuram Bridge,Tamil Nadu,28.0,33.0,0.3,2.7,6.6,7.4,378.0,20600.0,6.0,40.0,0.32,18.02,2.0,320.0,330.0,1700.0,,,,"River Adyar At Kotturpuram Bridge, Tamil Nadu, India",13.0259789,80.2437837,29.76,88.0,3.6,Mist
10039.0,River Adyar Near Boat Club,Tamil Nadu,28.0,33.0,0.3,4.1,6.5,7.3,426.0,16410.0,4.6,38.0,1.25,18.5,40.0,320.0,460.0,1500.0,,,,"River Adyar Near Boat Club, Tamil Nadu, India",12.97437922446434,80.13714326898102,29.61,87.0,3.6,Mist
10040.0,River Cooum At Anna Nagar,Tamil Nadu,28.0,32.0,0.3,1.9,6.5,7.1,647.0,2270.0,7.0,33.0,0.32,14.0,68.0,520.0,680.0,2200.0,,,,"River Cooum At Anna Nagar, Tamil Nadu, India",13.0849557,80.2101342,30.14,87.0,3.6,Mist
10041.0,River Cooum At Arumbakkam,Tamil Nadu,28.0,33.0,0.3,2.4,6.6,7.3,638.0,2290.0,6.0,83.0,0.32,16.02,61.0,390.0,630.0,2000.0,,,,"River Cooum At Arumbakkam, Tamil Nadu, India",13.0724233,80.2101773,30.1,87.0,3.6,Mist
10042.0,River Cooum At Amanjikarai,Tamil Nadu,28.0,32.0,0.3,4.4,6.6,7.1,610.0,2310.0,5.5,131.0,0.32,15.0,81.0,340.0,490.0,2100.0,,,,"River Cooum At Amanjikarai, Tamil Nadu, India",13.0775099,80.22337639999999,30.14,88.0,3.6,Mist
10043.0,River Cooum At Poonamalle,Tamil Nadu,27.0,33.0,0.3,3.4,6.7,7.3,1053.0,2510.0,4.0,27.0,0.82,61.52,2.0,330.0,310.0,1700.0,,,,"River Cooum At Poonamalle, Tamil Nadu, India",13.0472609,80.09453069999999,29.63,87.0,3.6,Mist
10044.0,River Cooum At Collage Road,Tamil Nadu,27.0,33.0,0.3,3.2,6.8,7.2,495.0,2460.0,5.6,46.0,0.32,23.0,45.0,380.0,600.0,2000.0,,,,"River Cooum At Collage Road, Tamil Nadu, India",13.07124333140739,80.02931942407449,29.62,87.0,3.6,Mist
10045.0,River Cooum Near Central Jail,Tamil Nadu,27.0,33.0,0.3,1.0,6.6,7.0,1217.0,3240.0,13.0,36.0,1.1,13.43,45.0,780.0,460.0,3300.0,,,,"River Cooum Near Central Jail, Tamil Nadu, India",13.07124333140739,80.02931942407449,29.62,87.0,3.6,Mist
10046.0,River Cooum At Napier Bridge,Tamil Nadu,28.0,33.0,0.3,2.5,6.7,7.1,797.0,36200.0,8.1,52.0,0.32,14.49,2.0,470.0,370.0,2500.0,,,,"River Cooum At Napier Bridge, Tamil Nadu, India",13.0688688,80.28448399999999,30.11,88.0,3.6,Mist
10059.0,River Vaigai At Madurai U/S,Tamil Nadu,26.0,29.0,5.3,6.8,7.3,7.7,305.0,655.0,1.0,3.0,0.32,0.71,2.0,17.0,11.0,49.0,,,,"River Vaigai At Madurai U/S, Tamil Nadu, India",9.9142703,78.1126134,24.99,83.0,2.06,Mist
10060.0,River Vaigai At Madurai D/S,Tamil Nadu,25.0,29.0,5.4,6.6,7.2,7.8,438.0,1721.0,1.0,6.0,0.32,1.41,17.0,24.0,26.0,49.0,,,,"River Vaigai At Madurai D/S, Tamil Nadu, India",9.9142703,78.1126134,24.99,83.0,2.06,Mist
10057.0,River Vennar At Thanjavur U/S,Tamil Nadu,24.0,32.0,5.6,7.8,7.5,8.7,395.0,1042.0,1.0,2.8,0.39,2.36,2.0,18.0,4.0,39.0,,,,"River Vennar At Thanjavur U/S, Tamil Nadu, India",10.787719,79.1384288,25.06,83.0,3.24,Clouds
10058.0,River Vennar At Thanjavur D/S,Tamil Nadu,23.0,32.0,5.3,7.9,7.3,9.0,404.0,1036.0,1.0,3.0,0.32,1.15,2.0,18.0,2.0,230.0,,,,"River Vennar At Thanjavur D/S, Tamil Nadu, India",10.787719,79.1384288,25.06,83.0,3.24,Clouds
5578.0,"River Shimsha Downstream Of Maddur Near Vydyanatheswara Temple Road Bridge,Maydya",Karnataka,24.0,29.0,5.2,6.1,7.8,8.2,637.0,734.0,3.5,6.0,2.9,5.1,340.0,780.0,2400.0,5800.0,,,,"River Shimsha Downstream Of Maddur Near Vydyanatheswara Temple Road Bridge,Maydya, Karnataka, India",12.4766066,77.133416,25.93,87.0,2.63,Clouds
4501.0,"River Arkavathi At Manchanbele Reservoir, Manchanabale Dam",Karnataka,25.0,35.0,2.5,6.1,6.9,7.5,582.0,1072.0,4.0,8.0,2.0,19.0,23.0,7900.0,540.0,160000.0,1600,1600,,"River Arkavathi At Manchanbele Reservoir, Manchanabale Dam, Karnataka, India",12.8748817,77.336068,23.6,83.0,3.63,Clouds
1208.0,"River Bhavani At Elachivazhy, Palakkad",Kerala,23.0,30.0,7.1,8.3,7.6,8.1,80.0,240.0,1.0,2.4,0.3,0.46,2.0,400.0,100.0,800.0,2,60,,"River Bhavani At Elachivazhy, Palakkad, Kerala, India",11.1839864,76.7037079,20.53,93.0,0.73,Clouds
5228.0,"River Kabani At Muthanga,Wayanad",Kerala,20.0,28.0,6.2,7.4,6.5,7.2,98.0,151.0,1.0,2.0,0.3,0.3,8.0,63.0,26.0,170.0,2,55,,"River Kabani At Muthanga,Wayanad, Kerala, India",11.6690787,76.36951669999999,20.35,96.0,0.93,Clouds
5229.0,"River Kabani At Banasura Sagar Dam At Kalpetta,Wayanad",Kerala,23.0,33.0,5.6,8.1,6.5,7.5,23.0,37.0,1.0,1.6,0.3,0.3,2.0,79.0,4.0,140.0,2,46,,"River Kabani At Banasura Sagar Dam At Kalpetta,Wayanad, Kerala, India",11.67,75.95777799999999,20.35,97.0,1.33,Clouds
5227.0,"River Kalindi At Bavali, Wayanad",Kerala,22.0,31.0,6.2,8.0,6.5,7.3,68.0,201.0,1.0,1.8,0.3,0.3,8.0,70.0,31.0,120.0,2,58,,"River Kalindi At Bavali, Wayanad, Kerala, India",11.8520258,76.1138744,20.81,98.0,1.76,Clouds
5226.0,"River Papanasini At Thirunelly, Wayanad",Kerala,22.0,32.0,6.6,8.3,6.5,7.2,41.0,111.0,1.0,1.5,0.3,0.3,4.0,130.0,12.0,210.0,2,79,,"River Papanasini At Thirunelly, Wayanad, Kerala, India",11.9081185,75.9971183,16.27,98.0,1.3,Clouds
30053.0,River Thenpennaiyar At Chokkarasanahalli Bridge (Bangalore),Karnataka,24.0,26.0,0.3,0.3,7.3,7.9,1192.0,1474.0,8.0,89.0,0.0,66.1,130000.0,7000000.0,540000.0,92000000.0,,,,"River Thenpennaiyar At Chokkarasanahalli Bridge (Bangalore), Karnataka, India",13.127503,77.9610158,23.03,75.0,3.41,Clouds
23.0,"River Subarnarekha At Ranchi, (Tatisilwai)",Jharkhand,10.0,25.0,4.0,7.2,6.5,7.5,,,1.4,3.5,0.0,0.0,,,,,,,,"River Subarnarekha At Ranchi, (Tatisilwai), Jharkhand, India",23.3597729,85.4237694,24.17,94.0,1.03,Mist
24.0,River Subarnarekha At Jamshedpur,Jharkhand,15.0,36.0,6.8,10.2,6.9,8.3,189.0,352.0,1.3,2.8,0.0,0.0,,,,,,,,"River Subarnarekha At Jamshedpur, Jharkhand, India",22.8045665,86.2028754,28.11,80.0,1.45,Rain
48.0,River Subarnarekha At Chandil Bridge,Jharkhand,18.5,33.0,6.8,8.8,7.1,7.8,212.0,388.0,1.0,2.7,0.0,0.0,,,,,,,,"River Subarnarekha At Chandil Bridge, Jharkhand, India",22.9558743,86.05512949999999,27.92,82.0,1.17,Rain
49.0,"River Subarnarekha At D/S Jamshedpur, (Tata Nagar)",Jharkhand,16.5,35.0,6.0,7.7,6.3,8.3,193.0,364.0,2.1,5.0,0.0,0.0,,,,,,,,"River Subarnarekha At D/S Jamshedpur, (Tata Nagar), Jharkhand, India",22.7623082,86.2024656,27.89,79.0,1.49,Rain
1641.0,River Subarnarekha At Rajghat (Thengudia),Odisha,22.0,30.0,6.0,9.6,6.8,8.4,180.0,407.0,1.1,1.8,0.32,0.92,130.0,2300.0,700.0,4900.0,,,,"River Subarnarekha At Rajghat (Thengudia), Odisha, India",21.7646297,87.155098,29.13,78.0,4.22,Clouds
2385.0,River Subarnarekha At Namkum Road Bridge,Jharkhand,11.0,25.0,4.6,6.7,6.5,6.8,,,2.0,3.4,0.0,0.0,,,,,,,,"River Subarnarekha At Namkum Road Bridge, Jharkhand, India",23.3323109,85.3493717,24.13,94.0,1.03,Mist
2386.0,River Subarnarekha At Muri Road Bridge,Jharkhand,15.0,25.0,6.7,7.8,6.5,7.6,,,1.4,3.0,0.0,0.0,,,,,,,,"River Subarnarekha At Muri Road Bridge, Jharkhand, India",23.3687787,85.8737767,26.97,85.0,1.14,Rain
2387.0,River Subarnarekha At Ghatisla Road Bridge,Jharkhand,15.0,37.0,6.5,8.8,7.3,8.6,192.0,424.0,1.0,294.0,0.0,0.0,,,,,,,,"River Subarnarekha At Ghatisla Road Bridge, Jharkhand, India",22.5680143,86.4940742,28.02,79.0,1.42,Clouds
2395.0,River Subarnarekha At Hatia Dam,Jharkhand,10.0,22.4,6.9,7.9,6.5,7.4,,,1.0,2.5,0.0,0.0,,,,,,,,"River Subarnarekha At Hatia Dam, Jharkhand, India",23.3013034,85.2684773,23.87,94.0,1.03,Mist
2397.0,River Subarnarekha At Gatalsud Dam,Jharkhand,9.0,24.0,6.6,7.9,7.4,7.8,,,1.9,2.8,0.0,0.0,,,,,,,,"River Subarnarekha At Gatalsud Dam, Jharkhand, India",23.4583849,85.5277488,24.4,85.0,1.72,Clouds
2399.0,River Subarnarekha At Chandil Dam,Jharkhand,18.4,32.0,7.1,9.4,7.0,7.6,222.0,343.0,1.0,2.4,0.0,0.0,,,,,,,,"River Subarnarekha At Chandil Dam, Jharkhand, India",22.9747258,86.0206075,27.67,82.0,1.09,Rain
4743.0,"River Subarnarekha U/S Hcl Ghatshila, E.S",Jharkhand,15.5,37.0,6.6,8.6,7.0,8.1,198.0,309.0,1.2,2.8,0.0,0.0,,,,,,,,"River Subarnarekha U/S Hcl Ghatshila, E.S, Jharkhand, India",22.594997,86.4515043,27.8,80.0,1.43,Rain
4744.0,River Subarnarekha Before Meeting Kharkai River,Jharkhand,15.1,36.0,6.6,8.8,7.0,7.8,228.0,349.0,1.3,3.3,0.0,0.0,,,,,,,,"River Subarnarekha Before Meeting Kharkai River, Jharkhand, India",22.79964334765374,86.13954739161994,27.77,80.0,1.61,Rain
4746.0,River Subarnarekha After Confluence Of Kharkai River,Jharkhand,16.5,36.0,6.5,8.4,6.9,8.3,214.0,462.0,1.3,4.1,0.0,0.0,,,,,,,,"River Subarnarekha After Confluence Of Kharkai River, Jharkhand, India",22.79964334765374,86.13954739161994,27.77,80.0,1.61,Rain
4748.0,"River Subarnarekha At Baharagora Road Bridge, P.O- Baharagora, E.S",Jharkhand,19.5,31.0,7.2,9.6,7.3,8.3,216.0,466.0,1.0,2.4,0.0,0.0,,,,,,,,"River Subarnarekha At Baharagora Road Bridge, P.O- Baharagora, E.S, Jharkhand, India",22.2762258,86.7208827,28.69,75.0,1.74,Clouds
4749.0,"River Subarnarekha, Near Ring Road Bridge Sembo, Nagri, Ranchi",Jharkhand,10.0,25.0,5.2,7.8,6.5,7.5,,,2.0,2.9,0.0,0.0,,,,,,,,"River Subarnarekha, Near Ring Road Bridge Sembo, Nagri, Ranchi, Jharkhand, India",23.3339193,85.4036681,24.21,94.0,1.03,Mist
